# creator_id: h2
# curie_map:
#   ICD10CM: 'ICD10CM:'
#   IMDRF: IMDRF
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/mondo-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label	subject_category	predicate_label	predicate_modifier	object_label	object_category	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_source	subject_source_version	object_source	object_source_version	mapping_provider	mapping_cardinality	mapping_tool	mapping_tool_version	mapping_date	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	match_term_type	semantic_similarity_score	semantic_similarity_measure	see_also	other	comment
NCI:C139522	oboInOwl:hasDbXref	IMDRF:C1402	Unspecified	Known Interferent																																	
NCI:C139521	oboInOwl:hasDbXref	IMDRF:C1403	Unspecified	Change in Target Marker/Variant/Mutant																																	
NCI:C139520	oboInOwl:hasDbXref	IMDRF:C1101	Unspecified	Overheating Problem Identified																																	
NCI:C139576	oboInOwl:hasDbXref	IMDRF:C1602	Unspecified	Sterilization Problem Identified																																	
NCI:C139575	oboInOwl:hasDbXref	IMDRF:C1301	Unspecified	Device Incorrectly Reprocessed																																	
NCI:C76185	oboInOwl:hasDbXref	IMDRF:G01003	Unspecified	Device Ingredient or Reagent																																	
NCI:C139475	oboInOwl:hasDbXref	IMDRF:D13	Unspecified	Falsified Device																																	
NCI:C139474	oboInOwl:hasDbXref	IMDRF:D04	Unspecified	Cause Traced to Transport/Storage																																	
NCI:C139473	oboInOwl:hasDbXref	IMDRF:D06	Unspecified	Cause Traced to Environment																																	
NCI:C139472	oboInOwl:hasDbXref	IMDRF:D02	Unspecified	Cause Traced to Component Failure																																	
NCI:C139471	oboInOwl:hasDbXref	IMDRF:D15	Unspecified	Cause Not Established																																	
NCI:C139470	oboInOwl:hasDbXref	IMDRF:D10	Unspecified	Cause Cannot be Traced to Device																																	
NCI:C139479	oboInOwl:hasDbXref	IMDRF:D0102	Unspecified	Human Factors Engineering - Device Difficult to Operate																																	
NCI:C139478	oboInOwl:hasDbXref	IMDRF:D0103	Unspecified	Human Factors Engineering - Device Difficult to Assemble																																	
NCI:C139477	oboInOwl:hasDbXref	IMDRF:D0101	Unspecified	Design Inadequate for Purpose																																	
NCI:C139476	oboInOwl:hasDbXref	IMDRF:D0106	Unspecified	Design Change Validation Inadequate																																	
NCI:C139464	oboInOwl:hasDbXref	IMDRF:B21	Unspecified	Type of Investigation Not Yet Determined																																	
NCI:C139463	oboInOwl:hasDbXref	IMDRF:B20	Unspecified	Device Not Accessible for Testing																																	
NCI:C139462	oboInOwl:hasDbXref	IMDRF:B19	Unspecified	Incomplete Device Returned																																	
NCI:C139461	oboInOwl:hasDbXref	IMDRF:B18	Unspecified	Device Discarded																																	
NCI:C139460	oboInOwl:hasDbXref	IMDRF:B17	Unspecified	Device Not Returned																																	
NCI:C139469	oboInOwl:hasDbXref	IMDRF:D17	Unspecified	Appropriate Term/Code Not Available Problem																																	
NCI:C139468	oboInOwl:hasDbXref	IMDRF:C18	Unspecified	Transport/Storage Problem Identified																																	
NCI:C139467	oboInOwl:hasDbXref	IMDRF:C14	Unspecified	Patient Sample Problem																																	
NCI:C139466	oboInOwl:hasDbXref	IMDRF:C22	Unspecified	Appropriate Term/Code Not Available Identified																																	
NCI:C139465	oboInOwl:hasDbXref	IMDRF:B22	Unspecified	Insufficient Information Available																																	
NCI:C139497	oboInOwl:hasDbXref	IMDRF:C1604	Unspecified	Maintenance of Manufacturing Machinery																																	
NCI:C139496	oboInOwl:hasDbXref	IMDRF:C0503	Unspecified	Inadequate or Incorrect Instructions for Maintenance																																	
NCI:C139495	oboInOwl:hasDbXref	IMDRF:C0404	Unspecified	Unintended Compatibility																																	
NCI:C139494	oboInOwl:hasDbXref	IMDRF:C0403	Unspecified	Device Not Compatible With Another Device																																	
NCI:C139493	oboInOwl:hasDbXref	IMDRF:C1504	Unspecified	Environmental Pressure Problem Identified																																	
NCI:C139492	oboInOwl:hasDbXref	IMDRF:C1503	Unspecified	Contamination of Environment by Device																																	
NCI:C139491	oboInOwl:hasDbXref	IMDRF:C1505	Unspecified	Ambient Light Problem Identified																																	
NCI:C139490	oboInOwl:hasDbXref	IMDRF:C0304	Unspecified	Unintended Emission																																	
NCI:C139499	oboInOwl:hasDbXref	IMDRF:C0707	Unspecified	Incorrect Dimension																																	
NCI:C139498	oboInOwl:hasDbXref	IMDRF:C0603	Unspecified	Inadequate Physicochemical Properties																																	
NCI:C139486	oboInOwl:hasDbXref	IMDRF:C130101	Unspecified	Device Incorrectly Cleaned During Reprocessing																																	
NCI:C139485	oboInOwl:hasDbXref	IMDRF:C130103	Unspecified	Device Incorrectly Assembled During Reprocessing																																	
NCI:C139484	oboInOwl:hasDbXref	IMDRF:C0107	Unspecified	Unintended Presence of Allergens																																	
NCI:C139483	oboInOwl:hasDbXref	IMDRF:C0104	Unspecified	Cytotoxicity Problem Identified																																	
NCI:C139482	oboInOwl:hasDbXref	IMDRF:D1107	Unspecified	Sabotage or Intentional Misuse																																	
NCI:C139481	oboInOwl:hasDbXref	IMDRF:D0105	Unspecified	Missing or Inadequate Safety Measures Problem																																	
NCI:C139480	oboInOwl:hasDbXref	IMDRF:D0104	Unspecified	Human Factors Engineering - Device Difficult to Reprocess																																	
NCI:C139489	oboInOwl:hasDbXref	IMDRF:C0201	Unspecified	Electrical/Electronic Component Problem Identified																																	
NCI:C139488	oboInOwl:hasDbXref	IMDRF:C040103	Unspecified	Network Communication Problem																																	
NCI:C139487	oboInOwl:hasDbXref	IMDRF:C130102	Unspecified	Device Incorrectly Disinfected/Sterilized During Reprocessing																																	
NCI:C139453	oboInOwl:hasDbXref	IMDRF:B09	Unspecified	Testing of Patient Sample or Reference Material Using Reference Method																																	
NCI:C139452	oboInOwl:hasDbXref	IMDRF:B08	Unspecified	Testing of Patient Sample or Reference Material Using Manufacturer's Device																																	
NCI:C139451	oboInOwl:hasDbXref	IMDRF:B07	Unspecified	Testing of Raw/Starting Materials																																	
NCI:C139450	oboInOwl:hasDbXref	IMDRF:B06	Unspecified	Testing of Model Variant																																	
NCI:C139459	oboInOwl:hasDbXref	IMDRF:B16	Unspecified	Device Not Manufactured by Reporting Manufacturer																																	
NCI:C139458	oboInOwl:hasDbXref	IMDRF:B15	Unspecified	Analysis of Data Provided by User/Third Party																																	
NCI:C139457	oboInOwl:hasDbXref	IMDRF:B13	Unspecified	Communication/Interviews																																	
NCI:C139456	oboInOwl:hasDbXref	IMDRF:B12	Unspecified	Trend Analysis																																	
NCI:C139455	oboInOwl:hasDbXref	IMDRF:B11	Unspecified	Historical Data Analysis																																	
NCI:C139454	oboInOwl:hasDbXref	IMDRF:B10	Unspecified	Testing of Patient Sample or Reference Material Using Competitor's Device																																	
NCI:C139449	oboInOwl:hasDbXref	IMDRF:B05	Unspecified	Testing of Device from Other Lot/Batch Returned from User																																	
NCI:C139448	oboInOwl:hasDbXref	IMDRF:B04	Unspecified	Testing of Device from Other Lot/Batch Retained by Manufacturer																																	
NCI:C139447	oboInOwl:hasDbXref	IMDRF:B03	Unspecified	Testing of Device from Same Lot/Batch Returned from User																																	
NCI:C76121	oboInOwl:hasDbXref	IMDRF:A22	Unspecified	Human-Device Interface Issue																																	
NCI:C76132	oboInOwl:hasDbXref	IMDRF:E170406	Unspecified	Third-Degree Burn																																	
NCI:C76131	oboInOwl:hasDbXref	IMDRF:E170405	Unspecified	Second-Degree Burn																																	
NCI:C76130	oboInOwl:hasDbXref	IMDRF:E170404	Unspecified	First-Degree Burn																																	
NCI:C76126	oboInOwl:hasDbXref	IMDRF:A24	Unspecified	Adverse Event without Identified Device or Use Problem																																	
NCI:C2987	oboInOwl:hasDbXref	IMDRF:E1008	Unspecified	Diarrhea																																	
NCI:C2983	oboInOwl:hasDbXref	IMDRF:E1720	Unspecified	Dermatitis																																	
NCI:C2982	oboInOwl:hasDbXref	IMDRF:E020202	Unspecified	Depression																																	
NCI:C2980	oboInOwl:hasDbXref	IMDRF:E1009	Unspecified	Dysphagia																																	
NCI:C2999	oboInOwl:hasDbXref	IMDRF:E1301	Unspecified	Dysuria																																	
NCI:C2998	oboInOwl:hasDbXref	IMDRF:E0717	Unspecified	Dyspnea																																	
NCI:C2997	oboInOwl:hasDbXref	IMDRF:E1405	Unspecified	Dyspareunia																																	
NCI:C2992	oboInOwl:hasDbXref	IMDRF:E030201	Unspecified	Disseminated Intravascular Coagulation																																	
NCI:C2991	oboInOwl:hasDbXref	IMDRF:E23	Unspecified	Disease or Disorder																																	
NCI:C2990	oboInOwl:hasDbXref	IMDRF:E1033	Unspecified	Digestive System Disorder																																	
NCI:C2962	oboInOwl:hasDbXref	IMDRF:E0109	Unspecified	Seizure																																	
NCI:C2902	oboInOwl:hasDbXref	IMDRF:E0302	Unspecified	Coagulation Disorder																																	
NCI:C2911	oboInOwl:hasDbXref	IMDRF:E0708	Unspecified	Bronchitis																																	
NCI:C62126	oboInOwl:hasDbXref	IMDRF:G04083	Unspecified	Cavity Liner																																	
NCI:C139012	oboInOwl:hasDbXref	IMDRF:E180102	Unspecified	Breast Implant-Associated Anaplastic Large Cell Lymphoma																																	
NCI:C62436	oboInOwl:hasDbXref	IMDRF:E062103	Unspecified	Pulmonary Valvular Insufficiency																																	
NCI:C62433	oboInOwl:hasDbXref	IMDRF:E0622	Unspecified	Valvular Stenosis																																	
NCI:C62484	oboInOwl:hasDbXref	UBERON:0016435	Unspecified	Chest Wall																																	
NCI:C2889	oboInOwl:hasDbXref	IMDRF:E0401	Unspecified	Autoimmune Disease																																	
NCI:C2885	oboInOwl:hasDbXref	IMDRF:E1004	Unspecified	Ascites																																	
NCI:C2884	oboInOwl:hasDbXref	IMDRF:E160201	Unspecified	Rheumatoid Arthritis																																	
NCI:C2883	oboInOwl:hasDbXref	IMDRF:E1602	Unspecified	Arthritis																																	
NCI:C2881	oboInOwl:hasDbXref	IMDRF:E0601	Unspecified	Arrhythmia																																	
NCI:C2890	oboInOwl:hasDbXref	IMDRF:E1901	Unspecified	Bacterial Infection																																	
NCI:C2869	oboInOwl:hasDbXref	IMDRF:E0301	Unspecified	Anemia																																	
NCI:C2867	oboInOwl:hasDbXref	IMDRF:E0120	Unspecified	Amnesia																																	
NCI:C2875	oboInOwl:hasDbXref	IMDRF:E2306	Unspecified	Anorexia																																	
NCI:C2849	oboInOwl:hasDbXref	IMDRF:E1505	Unspecified	Congenital Abnormality																																	
NCI:C61375	oboInOwl:hasDbXref	IMDRF:E2014	Unspecified	Tissue Breakdown																																	
NCI:C61392	oboInOwl:hasDbXref	IMDRF:E210401	Unspecified	Shock From Lead																																	
NCI:C110937	oboInOwl:hasDbXref	IMDRF:E1635	Unspecified	Musculoskeletal Finding																																	
NCI:C110943	oboInOwl:hasDbXref	IMDRF:E1620	Unspecified	Musculoskeletal Injury																																	
NCI:C61409	oboInOwl:hasDbXref	IMDRF:E0515	Unspecified	Tissue Dissection																																	
NCI:C61402	oboInOwl:hasDbXref	IMDRF:G02007	Unspecified	Computer Hardware Device																																	
NCI:C61401	oboInOwl:hasDbXref	IMDRF:E2119	Unspecified	Unintended Radiation Exposure																																	
NCI:C124948	oboInOwl:hasDbXref	IMDRF:E161602	Unspecified	Joint Contracture																																	
NCI:C119027	oboInOwl:hasDbXref	IMDRF:E2005	Unspecified	Easy Bruising																																	
NCI:C95803	oboInOwl:hasDbXref	IMDRF:E013301	Unspecified	Hemorrhagic Cerebrovascular Accident																																	
NCI:C95802	oboInOwl:hasDbXref	IMDRF:E013302	Unspecified	Ischemic Cerebrovascular Accident																																	
NCI:C95879	oboInOwl:hasDbXref	IMDRF:A2301	Unspecified	Device Handling Problem																																	
NCI:C95878	oboInOwl:hasDbXref	IMDRF:A090812	Unspecified	Missing Test Results																																	
NCI:C95877	oboInOwl:hasDbXref	IMDRF:A071204	Unspecified	No Pacing																																	
NCI:C95876	oboInOwl:hasDbXref	IMDRF:A070104	Unspecified	Unstable Capture Threshold																																	
NCI:C95875	oboInOwl:hasDbXref	IMDRF:A070102	Unspecified	High Capture Threshold																																	
NCI:C95560	oboInOwl:hasDbXref	IMDRF:F2304	Unspecified	Prophylactic																																	
NCI:C17146	oboInOwl:hasDbXref	IMDRF:G02008	Unspecified	Computer Program																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.3	Unspecified	Malignant neoplasm: Lower-inner quadrant of breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.4	Unspecified	Malignant neoplasm: Upper-outer quadrant of breast																																	
NCI:C9335	skos:relatedMatch	ICD10CM:C50.912	Unspecified	Malignant neoplasm of unspecified site of left female breast																																	
NCI:C9335	skos:relatedMatch	ICD10CM:C50.929	Unspecified	Malignant neoplasm of unspecified site of unspecified male breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.211	Unspecified	Malignant neoplasm of upper-inner quadrant of right female breast																																	
NCI:C9335	skos:relatedMatch	ICD10CM:C50.811	Unspecified	Malignant neoplasm of overlapping sites of right female breast																																	
NCI:C9335	skos:relatedMatch	ICD10CM:C50.911	Unspecified	Malignant neoplasm of unspecified site of right female breast																																	
NCI:C9335	skos:relatedMatch	ICD10CM:C50.812	Unspecified	Malignant neoplasm of overlapping sites of left female breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.2	Unspecified	Malignant neoplasm: Upper-inner quadrant of breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.411	Unspecified	Malignant neoplasm of upper-outer quadrant of right female breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.419	Unspecified	Malignant neoplasm of upper-outer quadrant of unspecified female breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.219	Unspecified	Malignant neoplasm of upper-inner quadrant of unspecified female breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.5	Unspecified	Malignant neoplasm: Lower-outer quadrant of breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.311	Unspecified	Malignant neoplasm of lower-inner quadrant of right female breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.519	Unspecified	Malignant neoplasm of lower-outer quadrant of unspecified female breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.112	Unspecified	Malignant neoplasm of central portion of left female breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.412	Unspecified	Malignant neoplasm of upper-outer quadrant of left female breast																																	
NCI:C9335	skos:relatedMatch	ICD10CM:C50.8	Unspecified	Malignant neoplasm: Overlapping lesion of breast																																	
NCI:C9335	skos:relatedMatch	ICD10CM:C50.919	Unspecified	Malignant neoplasm of unspecified site of unspecified female breast																																	
NCI:C9335	skos:narrowMatch	ICD10CM:C50.512	Unspecified	Malignant neoplasm of lower-outer quadrant of left female breast																																	
