# curie_map:
#   HP: http://purl.obolibrary.org/obo/HP_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2024-11-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hp_lexical.sssom.tsv
# object_source: http://purl.obolibrary.org/obo/hp.owl
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
# mapping_provider: https://monarchinitiative.org/
subject_id	subject_label	object_id	object_label	mapping_justification	predicate_id	comment
MONDO:0008171	nephrolithiasis	HP:0000787	Nephrolithiasis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008180	congenital velopharyngeal incompetence	HP:0000220	Velopharyngeal insufficiency	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008183	annular pancreas	HP:0001734	Annular pancreas	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008192	paragangliomas 1	HP:0002668	Paraganglioma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008192	paragangliomas 1	HP:0003001	Glomus jugular tumor	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008192	paragangliomas 1	HP:0030074	Chemodectoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008197	parietal foramina 1	HP:0002697	Parietal foramina	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008197	parietal foramina 1	HP:0004423	Cranium bifidum occultum	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008205	patella aplasia/hypoplasia	HP:0006443	Patellar aplasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008213	pectus excavatum	HP:0000767	Pectus excavatum	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008214	Pelger-Huet anomaly	HP:0011447	Hyposegmentation of neutrophil nuclei	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008221	prolidase deficiency	HP:0033187	Hyperimidodipeptiduria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008224	hyperkalemic periodic paralysis	HP:0007215	Periodic hyperkalemic paralysis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008233	pheochromocytoma	HP:0002666	Pheochromocytoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008244	piebaldism	HP:0007443	Partial albinism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008244	piebaldism	HP:0007544	Piebald skin depigmentation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008249	pilonidal sinus	HP:0010769	Pilonidal sinus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008253	platelet aggregation, spontaneous	HP:0030403	Spontaneous platelet aggregation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008259	familial spontaneous pneumothorax	HP:0002108	Spontaneous pneumothorax	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	HP:0008659	Multiple small medullary renal cysts	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008265	polycystic liver disease 1	HP:0006557	Polycystic liver disease	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008266	polydactyly, postaxial, type A1	HP:0100259	Postaxial polydactyly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008269	polydactyly of a biphalangeal thumb	HP:0001177	Preaxial hand polydactyly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008269	polydactyly of a biphalangeal thumb	HP:0001245	Small thenar eminence	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008270	polydactyly of a triphalangeal thumb	HP:0001199	Triphalangeal thumb	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008274	polyostotic fibrous dysplasia	HP:0010735	Polyostotic fibrous dysplasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008277	stomach polyp	HP:0004394	Multiple gastric polyps	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008277	stomach polyp	HP:0033769	Fundic gland polyposis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008284	polyposis of gastric fundus without polyposis coli	HP:0033769	Fundic gland polyposis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008312	autosomal dominant prognathism	HP:0000303	Mandibular prognathia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008313	pelvic organ prolapse, susceptibility to	HP:0002035	Rectal prolapse	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008315	prostate cancer	HP:0012125	Prostate cancer	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008315	prostate cancer	HP:0100787	Prostate neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008320	Protrusio acetabuli	HP:0003179	Protrusio acetabuli	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008339	antecubital pterygium syndrome	HP:0009760	Antecubital pterygium	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008340	ptosis, hereditary congenital, 1	HP:0007970	Congenital ptosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008356	radial heads, posterior dislocation of	HP:0005798	Posterior radial head dislocation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008364	Raynaud disease	HP:0030880	Raynaud phenomenon	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008369	proximal renal tubular acidosis	HP:0002049	Proximal renal tubular acidosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008373	retinal arterial tortuosity	HP:0000631	Retinal arterial tortuosity	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008373	retinal arterial tortuosity	HP:0001136	Retinal arteriolar tortuosity	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008375	retinal detachment	HP:0000541	Retinal detachment	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008377	retinitis pigmentosa 1	HP:0000510	Rod-cone dystrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008380	retinoblastoma	HP:0009919	Retinoblastoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008383	rheumatoid arthritis	HP:0001370	Rheumatoid arthritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008410	Scheuermann disease	HP:0010891	Morbus Scheuermann	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008420	seborrheic keratosis	HP:0031287	Seborrheic keratosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008428	septooptic dysplasia	HP:0100842	Septo-optic dysplasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008431	slipped femoral capital epiphyses	HP:0006461	Proximal femoral epiphysiolysis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008433	small cell lung carcinoma	HP:0030357	Small cell lung carcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008449	spina bifida	HP:0002414	Spina bifida	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008455	spinal muscular atrophy, segmental	HP:0009037	Segmental spinal muscular atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008464	split hand-foot malformation 1	HP:0100257	Ectrodactyly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008475	spondylolisthesis	HP:0003302	Spondylolisthesis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008476	spondyloepimetaphyseal dysplasia, Strudwick type	HP:0002657	Spondylometaphyseal dysplasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008481	spondylosis, cervical	HP:0008480	Cervical spondylosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008482	Sprengel deformity	HP:0000912	Sprengel anomaly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008483	stuttering, familial persistent, 1	HP:0025268	Stuttering	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008485	sebocystomatosis	HP:0012035	Steatocystoma multiplex	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008487	polycystic ovary syndrome	HP:0000147	Polycystic ovaries	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008487	polycystic ovary syndrome	HP:0030348	Increased circulating androgen concentration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008504	supravalvular aortic stenosis	HP:0004381	Supravalvular aortic stenosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008509	distal symphalangism	HP:0100263	Distal symphalangism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008511	proximal symphalangism	HP:0100264	Proximal symphalangism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008527	tarsal coalition	HP:0008368	Tarsal synostosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008532	teeth present at birth	HP:0000695	Natal tooth	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008537	telecanthus	HP:0000506	Telecanthus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008541	spermatic cord torsion	HP:0100813	Testicular torsion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008542	tetralogy of fallot	HP:0001636	Tetralogy of Fallot	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008558	autoimmune thrombocytopenic purpura	HP:0001973	Autoimmune thrombocytopenia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008559	thrombophilia due to thrombin defect	HP:0004936	Venous thrombosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008560	thrombophilia due to activated protein C resistance	HP:0012175	Resistance to activated protein C	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008561	thumb deformity	HP:0001172	Abnormal thumb morphology	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008567	thyroid cancer, nonmedullary, 1	HP:0002895	Papillary thyroid carcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008569	thyroid hormone resistance, generalized, autosomal dominant	HP:0002930	Impaired sensitivity to thyroid hormone	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008575	nicotine dependence	HP:0033543	Addictive nicotine use	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008583	inherited torticollis	HP:0000473	Torticollis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008583	inherited torticollis	HP:0005988	Congenital muscular torticollis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008585	HELLP syndrome	HP:0100603	Toxemia of pregnancy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008586	esophageal atresia/tracheoesophageal fistula	HP:0002575	Tracheoesophageal fistula	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008588	hereditary geniospasm	HP:0012462	Chin myoclonus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008599	trigeminal neuralgia	HP:0100661	Trigeminal neuralgia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008605	triphalangeal thumb, Nonopposable	HP:0005725	Nonopposable triphalangeal thumb	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008610	blue color blindness	HP:0000552	Tritanomaly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008620	upper limb mesomelic dysplasia	HP:0003022	Hypoplasia of the ulna	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008627	ureter cancer	HP:0100516	Neoplasm of the ureter	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008628	ureterocele	HP:0000070	Ureterocele	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008632	urticaria, aquagenic	HP:0410136	Aquagenic urticaria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008637	bifid uvula	HP:0000193	Bifid uvula	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008638	varicose disease	HP:0002619	Varicose veins	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008647	hypertrophic cardiomyopathy 1	HP:0001670	Asymmetric septal hypertrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008652	congenital vertical talus	HP:0001838	Rocker bottom foot	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008653	vesicoureteral reflux 1	HP:0000076	Vesicoureteral reflux	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008661	vitiligo	HP:0001045	Vitiligo	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008663	snowflake vitreoretinal degeneration	HP:0011533	Snowflake vitreoretinal degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008666	volvulus of midgut	HP:0002566	Intestinal malrotation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008679	Wilms tumor 1	HP:0002667	Nephroblastoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008685	Wolff-Parkinson-White syndrome	HP:0001716	Wolff-Parkinson-White syndrome	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008686	isolated familial wooly hair disorder	HP:0002224	Woolly hair	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008692	abetalipoproteinemia	HP:0001927	Acanthocytosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008692	abetalipoproteinemia	HP:0008181	Abetalipoproteinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008698	achalasia	HP:0002571	Achalasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008720	congenital isolated adrenocorticotropic hormone deficiency	HP:0011748	Adrenocorticotropic hormone deficiency	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008737	congenital afibrinogenemia	HP:0034287	Afibrinogenemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008738	aganglionosis, total intestinal	HP:0005241	Total intestinal aganglionosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008757	alopecia universalis congenita	HP:0002289	Alopecia universalis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008774	2-aminoadipic 2-oxoadipic aciduria	HP:0410309	Alpha-aminoadipic aciduria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008777	gelatinous drop-like corneal dystrophy	HP:0034701	Corneal amyloidosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008779	arthrogryposis	HP:0002804	Arthrogryposis multiplex congenita	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008786	pyridoxine-responsive sideroblastic anemia	HP:0005522	Pyridoxine-responsive sideroblastic anemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008791	anencephaly 1	HP:0002323	Anencephaly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008797	anodontia	HP:0000674	Anodontia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008797	anodontia	HP:0006349	Agenesis of permanent teeth	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008811	XK aprosencephaly	HP:0025692	Atelencephaly	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008813	arachnoid cyst	HP:0100702	Arachnoid cyst	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008814	hyperargininemia	HP:0500153	Hyperargininemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008815	argininosuccinic aciduria	HP:0025630	Argininosuccinic aciduria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008816	Chiari malformation type II	HP:0002308	Chiari malformation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008816	Chiari malformation type II	HP:0025660	Chiari type II malformation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008818	arterial tortuosity syndrome	HP:0005116	Arterial tortuosity	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008824	fetal akinesia deformation sequence	HP:0001989	Fetal akinesia sequence	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008829	chylous ascites	HP:0012281	Chylous ascites	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008830	aspartylglucosaminuria	HP:0012068	Aspartylglucosaminuria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008832	right atrial isomerism	HP:0011536	Right atrial isomerism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008832	right atrial isomerism	HP:0031855	Right isomerism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008846	atransferrinemia	HP:0012239	Atransferrinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008848	atrioventricular dissociation	HP:0011709	Atrioventricular dissociation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008849	atrophoderma vermiculata	HP:0100837	Atrophodermia vermiculata	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008860	beta-aminoisobutyric acid, urinary excretion of	HP:0032480	Beta-aminoisobutyric aciduria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008867	biliary atresia	HP:0005242	Extrahepatic biliary duct atresia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008867	biliary atresia	HP:0005912	Biliary atresia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008888	Williams-Campbell syndrome	HP:0002780	Bronchomalacia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008888	Williams-Campbell syndrome	HP:0002786	Tracheobronchomalacia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0008903	lung cancer	HP:0006519	Alveolar cell carcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
